Addrcity,Addrfull,Amenity,Building,Capacitype,Name,Operatorty,Osm Id,School Level,Source,Geometry
Mbale South,,school,,,Aringajobi Primary School,,4009299362,Primary,www.ubos.org,Point
Mbaliga,,school,,,Mbaliga Umea Primary School,,4062383137,Primary,www.ubos.org,Point
Mbarara,,school,,,Mbarara Primary School,,4020557654,Primary,www.ubos.org,Point
Mbarara High School,,school,,,Bishop Stuart University,,4042787527,Other,www.ubos.org,Point
Mbaro Akanga,,school,,,Akanga Primary School,,4011819841,Primary,www.ubos.org,Point
Mbaru.,,school,,,Mbaru Primary School,,3999015669,Primary,www.ubos.org,Point
Mbata,,school,,,Mbata Model Nursery School,,4009824555,Kindergarten,www.ubos.org,Point
Mbatu,,school,,,Habuleke Primary School,,4034577061,Primary,www.ubos.org,Point
Mbazzi,,school,,,Mbazzi Primary School,,4030450597,Primary,www.ubos.org,Point
Mbiiwe,,school,,,Little Glory Nursery School,,4020651474,Kindergarten,www.ubos.org,Point
Mbira,,school,,,Grand Nursery and Primary School,,4035696777,Primary,www.ubos.org,Point
Mbiriizi C,,school,,,Mbiriizi Muslim Primary School,,4033950976,Primary,www.ubos.org,Point
Mbirizi,,school,,,Mbirizi Catholic Primary School,,4040291206,Primary,www.ubos.org,Point
Mbirizi,,school,,,Mbirizi Primary School,,4030888217,Primary,www.ubos.org,Point
Mbirizi,,school,,,Saint Joseph's Secondary School,,4040291215,Secondary,www.ubos.org,Point
Mbirizi,,school,,,Saint Paul's Kiryamenvu Primary School,,4030253499,Primary,www.ubos.org,Point
Mbirizi Lower,,school,,,Advanced Primary School,,4040285488,Primary,www.ubos.org,Point
Mbirizi Lower,,school,,,Bishop Ssenyonjo Primary School,,4040343372,Primary,www.ubos.org,Point
Mbizzinya,,school,,,Piajet Primary School,,4032724197,Primary,www.ubos.org,Point
Mbogo,,school,,,Kitwekyambogo Nursery School,,4032512002,Kindergarten,www.ubos.org,Point
Mbogo,,school,,,Kitwekyambogo Primary School,,4032512003,Primary,www.ubos.org,Point
Mbogo,,school,,,Kitwekyambogo Technical School,,4032512004,Other,www.ubos.org,Point
Mbogo,,school,,,Our Ladies Kitwekyambogo Girls School,,4032512051,Other,www.ubos.org,Point
Mbogo I,,school,,,Mbogo Turibamwe Primary School,,4042757426,Primary,www.ubos.org,Point
Mbooga,,school,,,Saint John's Primary School,,4023701841,Primary,www.ubos.org,Point
Mbuga A,,school,,,Mbuga A Church School,,4030782438,Other,www.ubos.org,Point
Mbulire B,,school,,,Mbulire Primary School,,4033876244,Primary,www.ubos.org,Point
Mbunga,,school,,,Mbunga Primary School,,4027378748,Primary,www.ubos.org,Point
Mburamaizi,,school,,,Saint Benedict Primary School,,4023701838,Primary,www.ubos.org,Point
Mbuya,,school,,,Mbuya Nursery School,,4035744527,Kindergarten,www.ubos.org,Point
Mbuye,,school,,,Saint Kizito Mbuye Kiterede Ronan Catholic Primary School,,4027538470,Primary,www.ubos.org,Point
Mbuye-sserinya B,,school,,,Mbuye Primary School,,4027538423,Primary,www.ubos.org,Point
Mbuye-sserinya B,,school,,,Saint Mary's Secondary School,,4027538471,Secondary,www.ubos.org,Point
Meddecentral,,school,,,Gem Medde Primary School,,3999009263,Primary,www.ubos.org,Point
Mede,,school,,,Pajimo Primary School,,4006983221,Primary,www.ubos.org,Point
Mede Centre,,school,,,Amazing Grace Primary School,,3998749720,Primary,www.ubos.org,Point
Mede Centre,,school,,,Oywak Primary School,,3998749724,Primary,www.ubos.org,Point
Medical,,school,,,Jamela Primary School,,3958457811,Primary,www.ubos.org,Point
Medical,,school,,,Kuju Primary School,,3958457812,Primary,www.ubos.org,Point
Medical Quarters Cell,,school,,,Lira School Of Comprehensive Nursing,,3964719104,Other,www.ubos.org,Point
Meeru,,school,,,Itamye Primary School,,4025307860,Primary,www.ubos.org,Point
Melijo Central,,school,,,Melijo Primary School,,3991435887,Primary,www.ubos.org,Point
Mella Central,,school,,,Tororo Technical School,,4080676098,Other,www.ubos.org,Point
Membe-makuku,,school,,,Saint Bruno Primary School,,4055560855,Primary,www.ubos.org,Point
Mengo,,school,,,Lurujo Primary School,,4011924368,Primary,www.ubos.org,Point
Mengo-kojja,,school,,,Mengo Rainbow Primary School,,4029550030,Primary,www.ubos.org,Point
Meriwala,,school,,,Meriwala Primary School,,3965143535,Primary,www.ubos.org,Point
Merok,,school,,,Merok Primary School,,4013663044,Primary,www.ubos.org,Point
Meru,,school,,,Lake View Nursery & Primary School,,4025307873,Primary,www.ubos.org,Point
Meru-meru,,school,,,Meru Meru Primary School,,4030957780,Primary,www.ubos.org,Point
Messi Lower,,school,,,Penji Primary School,,4011819881,Primary,www.ubos.org,Point
Metu Tr.centre,,school,,,Nyojo Primary School,,4011863942,Primary,www.ubos.org,Point
Mgbere,,school,,,Secondary School,,3991527983,Secondary,www.ubos.org,Point
Mgbere,,school,,,Vocational School,,3991527989,Vocational,www.ubos.org,Point
Mibangwe,,school,,,Nsaga Primary School,,4030202242,Primary,www.ubos.org,Point
Michunda,,school,,,Kimox Junior School,,4040343909,Secondary,www.ubos.org,Point
Michunda,,school,,,Saint Dennis Makondo Senior Secondary School,,4040343958,Secondary,www.ubos.org,Point
Michunda,,school,,,Stagatha Makondo Primary School,,4040343952,Primary,www.ubos.org,Point
Miciri,,school,,,Baralegi Primary School,,4012755150,Primary,www.ubos.org,Point
Miciri Kalaki,,school,,,Kapeta Primary School,,3991912034,Primary,www.ubos.org,Point
Migamba,,school,,,Biharwe Muslim Primary School,,4042802333,Primary,www.ubos.org,Point
Migamba,,school,,,Nyenda Primary School,,4033745193,Primary,www.ubos.org,Point
Miganvula,,school,,,Miganvula Primary School,,4029704267,Primary,www.ubos.org,Point
Migeera,,school,,,Nabiswera Progressive Secondary School,,4080584880,Secondary,www.ubos.org,Point
Migeera,,school,,,Nakasongola Junior Academy,,4080584882,Other,www.ubos.org,Point
Migeera,,school,,,Saint Lawrence Migeera Roman Catholic Primary School,,4080584884,Primary,www.ubos.org,Point
Migina,,school,,,Migina Primary School,,4031002355,Primary,www.ubos.org,Point
Migina,,school,,,Saint Baptist Primary School,,4031002373,Primary,www.ubos.org,Point
Migongo,,school,,,Migongo Primary School,,4027538425,Primary,www.ubos.org,Point
Migongo,,school,,,Nsingirabye Hill Academy Primary School,,4040343946,Primary,www.ubos.org,Point
Migongolomi,,school,,,Primary School,,4013413011,Primary,www.ubos.org,Point
Migorora,,school,,,Ruhanga Development Nursery and Primary School,,4029331938,Primary,www.ubos.org,Point
Mihambo,,school,,,Ndeebo Primary School,,4032472844,Primary,www.ubos.org,Point
Miirya,,school,,,Agape Primary School,,4080762368,Primary,www.ubos.org,Point
Mijale,,school,,,Mijale Primary School,,3991527966,Primary,www.ubos.org,Point
Mijale,,school,,,Mijale Technical School,,3999202752,Other,www.ubos.org,Point
Mikindo,,school,,,Mikindo Mistelbach Millenium School,,4032519298,Other,www.ubos.org,Point
Mikindo,,school,,,Mikindo Primary School,,4032519299,Primary,www.ubos.org,Point
Mikole,,school,,,Primary School,,4029681009,Primary,www.ubos.org,Point
Milia,,school,,,Green Valley College Secondary School,,3999202727,Secondary,www.ubos.org,Point
Minaawo,,school,,,Kyakatono Primary School,,4021970453,Primary,www.ubos.org,Point
Minana,,school,,,Minana Primary School,,4009824557,Primary,www.ubos.org,Point
Minana-galabi,,school,,,Maswa Parents Primary School,,4061341814,Primary,www.ubos.org,Point
Minani B,,school,,,Minani Primary School,,4030394189,Primary,www.ubos.org,Point
Mindabe,,school,,,Midia Vocational School,,4011924374,Vocational,www.ubos.org,Point
Minyegenyo,,school,,,Minyegenyo Primary School,,4040291209,Primary,www.ubos.org,Point
Minze,,school,,,Logoba Primary School,,4011863930,Primary,www.ubos.org,Point
Minze,,school,,,Logoba Secondary School,,3961481606,Secondary,www.ubos.org,Point
Mirama,,school,,,Mirama Church School,,4032619805,Other,www.ubos.org,Point
Mirama,,school,,,Mirama Primary School,,4031071303,Primary,www.ubos.org,Point
Mirama,,school,,,Mirama Primary School,,4031071302,Primary,www.ubos.org,Point
Mirama,,school,,,Mirama Primary School,,4033713665,Primary,www.ubos.org,Point
Mirambi,,school,,,Mirambi Parent Primary School,,4026301228,Primary,www.ubos.org,Point
Mirambi,,school,,,Rwenkobwa Moslem Primary School,,4042757461,Primary,www.ubos.org,Point
Mirambi,,school,,,Rwenkobwa Parents Primary School,,4042757462,Primary,www.ubos.org,Point
Mirambi,,school,,,Rwenkobwa Primary School,,4042757463,Primary,www.ubos.org,Point
Mirambi,,school,,,Rwenkobwa Secondary School,,4042757464,Secondary,www.ubos.org,Point
Mirambi A Lci,,school,,,Mirambi Light Primary School,,4032685336,Primary,www.ubos.org,Point
Mirambi B Lci,,school,,,Modern Nursery School,,4032685337,Kindergarten,www.ubos.org,Point
Mirambi Central,,school,,,Mirambi Primary School,,4037410425,Primary,www.ubos.org,Point
Mirambi I,,school,,,Mirambi Primary School,,4025796876,Primary,www.ubos.org,Point
Mirambiro,,school,,,Nyandama Primary School,,4029415406,Primary,www.ubos.org,Point
Mirembe,,school,,,Bunyama Primary School,,4035770617,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe K Primary School,,4042802904,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe Modern Primary School,,4039154099,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe Muslim Primary School,,4040226823,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe Primary School,,4033882382,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe Primary School,,4029516994,Primary,www.ubos.org,Point
Mirembe,,school,,,Mirembe Progressive Primary School,,4039154100,Primary,www.ubos.org,Point
Mirembe,,school,,,Saint Kizito Mirembe Primary School,,3969576265,Primary,www.ubos.org,Point
Mirembe,,school,,,Saint Mary's Mirembe Primary School,,3998796872,Primary,www.ubos.org,Point
Mirembe-kawesa,,school,,,Mirembe Kawesa Primary School,,4030252879,Primary,www.ubos.org,Point
Mirembe-maria,,school,,,Saint Gonzaga Primary School,,4030253495,Primary,www.ubos.org,Point
Mirembe-maria,,school,,,Saint Matia Mulumba Secondary School,,4030253497,Secondary,www.ubos.org,Point
Mirembe-maria,,school,,,Saint Peter's Vocational Institute,,4030253500,Vocational,www.ubos.org,Point
Mirengeizo B,,school,,,Mirengeizo Nursery School,,4025307877,Kindergarten,www.ubos.org,Point
Mirieyi Central,,school,,,Mirieyi Primary School,,4012203719,Primary,www.ubos.org,Point
Mirima,,school,,,Early Childhood Development Centre,,3969242904,Other,www.ubos.org,Point
Mirima,,school,,,Goodhope Nursery and Primaty School,,4020692802,Kindergarten,www.ubos.org,Point
Miroi,,school,,,Miroi Rock Primary School,,3991959675,Primary,www.ubos.org,Point
Mirombyo Kisonko,,school,,,Galiraya Primary School,,4037410408,Primary,www.ubos.org,Point
Mirongo I,,school,,,Mirongo Primary School,,4031143546,Primary,www.ubos.org,Point
Mirongo V,,school,,,Kashare Miracle Primary School,,4031143539,Primary,www.ubos.org,Point
Misaana,,school,,,Misaana Baptist Primary School,,4040343931,Primary,www.ubos.org,Point
Misanga A,,school,,,Mishanga Primary School,,4025451986,Primary,www.ubos.org,Point
Misanga C,,school,,,Mishanga Primary School,,4025451985,Primary,www.ubos.org,Point
Misansala,,school,,,Lake High School Kalinga,,4013503795,Secondary,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu Church of Uganda Primary School,,3998796526,Primary,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu Comprehensive Secondary School,,3998796525,Secondary,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu High School,,3998796527,Secondary,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu Nursery School,,3998796528,Kindergarten,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu Nursery Teaching College,,3998796529,Kindergarten,www.ubos.org,Point
Misanvu Village,,school,,,Misanvu School Of The Disabled,,3998796530,Other,www.ubos.org,Point
Misanvu Village,,school,,,Sun-rise Primary School,,3998796892,Primary,www.ubos.org,Point
Misenyi,,school,,,Pentecostal Primary School,,4038399514,Primary,www.ubos.org,Point
Misenyi,,school,,,Saint Mary's Nursery And Primary School,,3982170175,Primary,www.ubos.org,Point
Mishenyi,,school,,,Mishenyi Primary School,,4031143547,Primary,www.ubos.org,Point
Mishenyi,,school,,,Saint Peter's Primary School,,4030949568,Primary,www.ubos.org,Point
Mishenyi Lci,,school,,,Nyamirama Seed Secondary School,,4029087158,Secondary,www.ubos.org,Point
Mishozi II,,school,,,Bigyera S Secondary School,,4042757259,Secondary,www.ubos.org,Point
Mishozi III,,school,,,Mishozi Primary School,,4042757429,Primary,www.ubos.org,Point
Mishundo A,,school,,,Rwiragujo Primary School,,3977338630,Primary,www.ubos.org,Point
Misigi,,school,,,Saint Henry Misigi Secondary School,,4030202251,Secondary,www.ubos.org,Point
Misimba,,school,,,Misimba Primary School,,4030202237,Primary,www.ubos.org,Point
Misindye,,school,,,Saint Balikudembe Secondary School,,4013871342,Secondary,www.ubos.org,Point
Misindye,,school,,,Saint Balikudmbe Primary School,,4013871343,Primary,www.ubos.org,Point
Misita,,school,,,Misita Primary School,,4032512019,Primary,www.ubos.org,Point
Mission,,school,,,Doctor Ambrosoli Primary School,,4007364462,Primary,www.ubos.org,Point
Mission,,school,,,Kalongo Primary School,,4007364467,Primary,www.ubos.org,Point
Mission,,school,,,Lalongo Saint Theresa Primary School,,4007364472,Primary,www.ubos.org,Point
Mission,,school,,,Oturgang Boys Primary School,,4010885952,Primary,www.ubos.org,Point
Mission,,school,,,Oturugang Girls Primary School,,4010885953,Primary,www.ubos.org,Point
Mission,,school,,,Padibe Boy's Primary School,,3999032774,Primary,www.ubos.org,Point
Mission,,school,,,Padiibe Girls' Primary School,,3999032779,Primary,www.ubos.org,Point
Mission,,school,,,Paidha Senior Secondary School,,4010885959,Secondary,www.ubos.org,Point
Mission,,school,,,Saint Bakhita Vocational School,,4007364482,Vocational,www.ubos.org,Point
Mission Area,,school,,,Amucu Primary School,,3958457798,Primary,www.ubos.org,Point
Mission Cell,,school,,,Bukedea Demonstration Primary School,,3961033859,Primary,www.ubos.org,Point
Mission Cell,,school,,,Saint Theresa Secondary School,,3961033863,Secondary,www.ubos.org,Point
Mission Centre,,school,,,Nyapea Boy's Primary School,,4010885948,Primary,www.ubos.org,Point
Mission Centre,,school,,,Nyapea Girls Primary School,,3999144386,Primary,www.ubos.org,Point
Misu,,school,,,Kimu Fal School,,4011924343,Other,www.ubos.org,Point
Mitala Maria Central,,school,,,National Teacher's College Nkozi,,4032723486,Other,www.ubos.org,Point
Mitala Maria Central,,school,,,Saint Balikuddembe Secondary School,,4032724202,Secondary,www.ubos.org,Point
Mitala Maria Central,,school,,,Saint Mary's Vocational School,,4032724215,Vocational,www.ubos.org,Point
Mitala Maria Central,,school,,,Saint Thereza Mitala Maria,,4032724224,Other,www.ubos.org,Point
Mitala Maria Central,,school,,,Stannet Primary School,,4032724200,Primary,www.ubos.org,Point
Mitala Maria-katikanyonyi,,school,,,Mitala Maria Hill Secondary School,,4032723469,Secondary,www.ubos.org,Point
Mitala Maria-katikanyonyi,,school,,,Mitala Maria Muslim Primary School,,4032723470,Primary,www.ubos.org,Point
Mitala Maria-katikanyonyi,,school,,,Mitala Maria Progressive Secondary School,,4032723471,Secondary,www.ubos.org,Point
Mitala Maria-katikanyonyi,,school,,,Mitala Maria Seventh-day Adventist Primary School,,4032723472,Primary,www.ubos.org,Point
Mitala Maria-katikanyonyi,,school,,,Wetland Nursery and Primary School,,4032724233,Primary,www.ubos.org,Point
Mitanzi,,school,,,Mitanzi Primary School,,4012798434,Primary,www.ubos.org,Point
Mitembo,,school,,,Mitembo Primary School,,4023701827,Primary,www.ubos.org,Point
Mitimikalu,,school,,,Mitimikalu Moslem Primary School,,4040343932,Primary,www.ubos.org,Point
Mitoma,,school,,,Astim Business and Vocational Centre,,4029707925,Vocational,www.ubos.org,Point
Mitooma,,school,,,Mitooma II Primary School,,4031071304,Primary,www.ubos.org,Point
Mitooma Central,,school,,,Saint Mary's Queen Of Africa Primary School,,4033713678,Primary,www.ubos.org,Point
Mitooma Central,,school,,,Saint Mary's Queen of Africa Primary School,,4031071316,Primary,www.ubos.org,Point
Mitooma Town,,school,,,Mitooma Junior Primary School,,4033954420,Primary,www.ubos.org,Point
Mitooma Town,,school,,,Ruhinda Secondary School,,4033954449,Secondary,www.ubos.org,Point
Mituju,,school,,,Mituju Primary School,,4029680996,Primary,www.ubos.org,Point
Mituju,,school,,,Mituju Primary School,,4029680997,Primary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Institute Of Accountants and Vocational School,,4027532171,Vocational,www.ubos.org,Point
Mitukula -kinankole,,school,,,Islamic Primary School,,4027532173,Primary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Kyotera Parents Secondary School,,4027538415,Secondary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Kyotera Public Primary School,,4027538416,Primary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Model Junior School,,4027538429,Secondary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Saint John Primary School,,4027538464,Primary,www.ubos.org,Point
Mitukula -kinankole,,school,,,Saint Peter's Primary School,,4027538479,Primary,www.ubos.org,Point
Mitukula -south,,school,,,Kyotera College of Business Studies,,4027538412,Other,www.ubos.org,Point
Mitukula -south,,school,,,Kyotera Town Secondary School,,4027538417,Secondary,www.ubos.org,Point
Mituuli,,school,,,Saint Kizito Primary School,,4030848284,Primary,www.ubos.org,Point
Mitwe,,school,,,Uganda Martyrs' High School,,4042794146,Secondary,www.ubos.org,Point
Mitwebiri.b,,school,,,Kasebeya Primary School,,4026344173,Primary,www.ubos.org,Point
Mityana Central,,school,,,Trio Primary School,,4062383165,Primary,www.ubos.org,Point
Mityebiri,,school,,,Apex Junior School,,4027532143,Secondary,www.ubos.org,Point
Mityegonga B Lci,,school,,,Kifampa Central Secondary School,,4032685325,Secondary,www.ubos.org,Point
Mityekura,,school,,,Mutyekura Primary School,,4031014823,Primary,www.ubos.org,Point
Miwula,,school,,,Saint Balikudembe Primary School,,4033951089,Primary,www.ubos.org,Point
Miyoora I,,school,,,Miyoora Primary School,,4029516995,Primary,www.ubos.org,Point
Mizigo A,,school,,,Mizigo Parent Primary School,,4061385465,Primary,www.ubos.org,Point
Mizigo A,,school,,,New Eden Primary School,,4061385471,Primary,www.ubos.org,Point
Mizigo B,,school,,,Maratha Day and Boarding,,4062420140,Other,www.ubos.org,Point
Mizigo B,,school,,,Open Troop Fd. Vocational School,,4062420144,Vocational,www.ubos.org,Point
Mizigo B,,school,,,Tom and Jerry Primary School,,4062420147,Primary,www.ubos.org,Point
Mizigo B,,school,,,Vocational School,,4061385691,Vocational,www.ubos.org,Point
Mizindaalo,,school,,,Mizinelaalo Muslim Primary School,,4033876248,Primary,www.ubos.org,Point
Model Farm,,school,,,New Victory Child Care Primary School,,4066660591,Primary,www.ubos.org,Point
Model Farm,,school,,,Njeru Parents Primary School,,4066660592,Primary,www.ubos.org,Point
Model Farm,,school,,,Saint Noah Mawaggali Secondary School,,4066660606,Secondary,www.ubos.org,Point
Modok,,school,,,Malisa Primary School Community Pilot,,3958457814,Primary,www.ubos.org,Point
Molokochomo,,school,,,Molokochomo Primary School,,3968713230,Primary,www.ubos.org,Point
Molwe,,school,,,Molwe Primary School,,4016266943,Primary,www.ubos.org,Point
Monodu Centre,,school,,,Monodu Primary School,,3991260458,Primary,www.ubos.org,Point
Monpe,,school,,,Hope Vision Primary School,,3969575304,Primary,www.ubos.org,Point
Moone,,school,,,Moone Primary School,,4028650440,Primary,www.ubos.org,Point
Morodu,,school,,,Bamure Primary School,,4011924325,Primary,www.ubos.org,Point
